date_t,order,symbol,size,price,fillprice,slippage,slippage_percent,provider,protocol
"2018-03-12 21:57:21.6380",13517710,USDCHF,100000,0.94766,0.94572,0.0019399999999999418,0.0020471477112043793,divisa_nz_j_2,hotspot
"2018-03-05 07:18:00.3880",13314508,EURUSD,100000,1.22766,1.22742,0.00024000000000001798,0.000195493866379957,divisa_nz_j_2,hotspot
"2018-02-28 09:58:26.1560",13258197,EURUSD,100000,1.22215,1.22196,0.0001900000000001345,0.00015546373194790696,divisa_nz_j_2,hotspot
"2018-03-08 13:50:01.0020",13381757,EURUSD,100000,1.23935,1.23925,0.00009999999999998899,0.00008068745713477952,divisa_nz_j_2,hotspot
"2018-03-01 19:30:00.4390",13291250,EURUSD,100000,1.22264,1.22273,-0.00009000000000014552,0.00007361120198925728,divisa_nz_j_2,hotspot
"2018-02-27 15:31:00.1470",13244458,EURUSD,90000,1.22638,1.22647,-0.00008999999999992347,0.00007338671537363906,divisa_nz_j_2,hotspot
"2018-03-02 05:31:08.9340",13295995,EURUSD,100000,1.22756,1.22765,-0.00008999999999992347,0.00007331617191821457,divisa_nz_j_2,hotspot
"2018-02-26 14:04:09.2510",13224390,EURUSD,100000,1.23052,1.23061,-0.00008999999999992347,0.00007313981081162717,divisa_nz_j_2,hotspot
"2018-03-01 14:30:00.1560",13283244,EURUSD,100000,1.21767,1.21774,-0.0000700000000000145,0.00005748683961994177,divisa_nz_j_2,hotspot
"2018-02-28 06:13:00.4320",13254602,EURUSD,100000,1.22219,1.22212,0.0000700000000000145,0.000057274237229902464,divisa_nz_j_2,hotspot
"2018-02-28 09:57:12.4840",13258180,EURUSD,100000,1.2222,1.22213,0.0000700000000000145,0.000057273768613986665,divisa_nz_j_2,hotspot
"2018-03-02 07:42:22.5400",13298284,EURUSD,100000,1.2253,1.22537,-0.0000700000000000145,0.000057128866400077115,divisa_nz_j_2,hotspot
"2018-02-27 14:44:00.5290",13242676,EURUSD,100000,1.22898,1.22891,0.0000700000000000145,0.000056957802405258425,divisa_nz_j_2,hotspot
"2018-02-26 16:00:00.1070",13227246,EURUSD,10000,1.22903,1.22896,0.0000700000000000145,0.000056955485220063374,divisa_nz_j_2,hotspot
"2018-03-05 10:27:15.2510",13318326,EURUSD,100000,1.23283,1.23276,0.0000700000000000145,0.00005677992910621456,divisa_nz_j_2,hotspot
"2018-03-08 22:09:51.3340",13390915,GBPUSD,100000,1.3813,1.38123,0.0000700000000000145,0.00005067689857381778,divisa_nz_j_2,hotspot
"2018-03-06 11:30:21.2920",13335720,EURUSD,100000,1.23844,1.23838,0.00005999999999994898,0.0000484480475436428,divisa_nz_j_2,hotspot
"2018-03-07 14:00:00.1510",13362673,EURUSD,100000,1.24147,1.24141,0.00006000000000017103,0.00004832980257289425,divisa_nz_j_2,hotspot
"2018-03-16 15:59:41.0380",13604155,USDJPY,100000,106.088,106.092,-0.0040000000000048885,0.00003770454716843459,divisa_nz_j,fastmatch
"2017-08-15 19:02:47.1580",9563530,USDJPY,3000,110.573,110.577,-0.0040000000000048885,0.000036175196476580074,divisa_m,mahi
"2018-03-07 06:17:07.0860",13355589,GBPUSD,100000,1.3893,1.38925,0.00004999999999988347,0.00003598934715315876,divisa_nz_j,fxcm_fm
"2018-03-01 12:54:00.1770",13281010,EURUSD,100000,1.21711,1.21715,-0.000040000000000040004,0.00003286473695889444,divisa_nz_j_2,hotspot
"2018-03-01 14:37:00.4370",13283472,EURUSD,100000,1.21756,1.2176,-0.000040000000000040004,0.000032852590426788,divisa_nz_j_2,hotspot
"2018-03-01 12:19:22.5300",13279876,EURUSD,100000,1.21792,1.21796,-0.000040000000000040004,0.00003284287966372176,divisa_nz_j_2,hotspot
"2018-03-16 13:36:00.4870",13600987,EURJPY,100000,130.18,130.184,-0.003999999999990678,0.000030726686126829604,divisa_nz_j,fastmatch
"2018-03-07 09:43:35.2070",13358667,GBPUSD,100000,1.3863,1.38626,0.000040000000000040004,0.000028853783452384046,divisa_nz_j_2,hotspot
"2018-03-16 15:10:40.0200",13603271,USDJPY,100000,106.081,106.084,-0.0030000000000001137,0.000028280276392569016,divisa_nz_j_2,hotspot
"2018-03-16 16:32:00.9300",13604568,USDJPY,100000,106.093,106.096,-0.0030000000000001137,0.000028277077658282014,divisa_nz_j,fastmatch
"2018-03-13 14:17:00.2770",13535702,USDJPY,100000,106.987,106.99,-0.0030000000000001137,0.000028040790002524734,divisa_nz_j,fastmatch
"2018-03-09 15:45:22.6480",13411535,USDJPY,100000,107.027,107.024,0.0030000000000001137,0.000028030310108665232,divisa_nz_j,fxcm_fm
"2018-03-16 13:18:00.5420",13600639,EURCHF,100000,1.17002,1.17005,-0.00002999999999997449,0.00002564058734036554,divisa_nz_j,fastmatch
"2018-03-16 17:25:04.6290",13605137,EURCHF,100000,1.17119,1.17116,0.00002999999999997449,0.000025614972805415425,divisa_nz_j_2,hotspot
"2017-08-15 15:28:11.1970",9560945,AUDUSD,1000,0.78205,0.78207,-0.000020000000000020002,0.000025573812416111503,divisauk_1,primexm_fix44
"2017-08-15 19:02:47.1410",9563524,EURUSD,5000,1.17331,1.17334,-0.00002999999999997449,0.000025568690286432818,divisauk_4,primexm_fix44
"2017-08-15 15:53:05.3940",9561328,AUDUSD,3000,0.78231,0.78233,-0.000020000000000020002,0.000025565312983369768,divisauk_1,primexm_fix44
"2018-03-01 18:26:57.3000",13289716,EURUSD,30000,1.21979,1.21976,0.00002999999999997449,0.00002459439739625222,divisa_nz_j_2,hotspot
"2018-02-28 01:13:46.8620",13252633,EURUSD,100000,1.2234,1.22337,0.00002999999999997449,0.000024521824423716274,divisa_nz_j_2,hotspot
"2018-02-27 15:28:00.2930",13244400,EURUSD,100000,1.22682,1.22679,0.00002999999999997449,0.000024453465055977643,divisa_nz_j_2,hotspot
"2018-03-05 06:32:24.4160",13313639,EURUSD,100000,1.23079,1.23082,-0.00002999999999997449,0.00002437458867879532,divisa_nz_j_2,hotspot
"2017-08-15 17:19:27.3470",9562664,GBPUSD,1000,1.28711,1.28714,-0.00002999999999997449,0.0000233080311705872,divisauk_1,primexm_fix44
"2018-03-13 00:12:32.8490",13518236,EURGBP,100000,0.88721,0.88723,-0.00001999999999990898,0.0000225425772927593,divisa_nz_j,fastmatch
"2018-03-07 17:35:02.7300",13367646,GBPUSD,100000,1.38793,1.38796,-0.00002999999999997449,0.000021614922942781327,divisa_nz_j,fxcm_fm
"2018-03-07 00:32:46.0420",13349075,GBPUSD,100000,1.39015,1.39012,0.00002999999999997449,0.00002158040499224867,divisa_nz_j_2,hotspot
"2017-08-15 15:26:55.4850",9560923,USDCHF,1000,0.9734,0.97342,-0.00001999999999990898,0.00002054653790826893,divisauk_1,primexm_fix44
"2017-08-15 15:00:23.8130",9560207,AUDCAD,1000,0.99748,0.99746,0.000020000000000020002,0.0000200505273288888,divisa_m,mahi
"2018-03-13 02:47:08.5800",13518774,USDJPY,100000,106.405,106.403,0.001999999999995339,0.000018796109205350676,divisa_nz_j,fastmatch
"2018-03-13 09:00:00.2020",13523858,USDJPY,100000,106.924,106.922,0.0020000000000095497,0.00001870487449038148,divisa_nz_j,fastmatch
"2018-03-09 13:43:00.5530",13405338,USDJPY,100000,106.967,106.969,-0.001999999999995339,0.000018697355259055024,divisa_nz_j,fxcm_fm
"2017-08-17 16:43:03.1290",9620921,USDJPY,11000,109.828,109.83,-0.001999999999995339,0.00001821029245725442,divisauk_1,primexm_fix44
"2017-11-03 12:38:35.4960",10657438,EURUSD,10000,1.16727,1.16725,0.000020000000000131024,0.000017133996419106998,divisauk_1,primexm_fix44
"2018-03-13 01:51:47.0730",13518609,EURCHF,100000,1.16867,1.16869,-0.00001999999999990898,0.000017113470868516328,divisa_nz_j,fastmatch
"2018-03-16 16:49:00.4120",13604816,EURCHF,100000,1.171,1.17102,-0.00001999999999990898,0.00001707941929966608,divisa_nz_j,fastmatch
"2017-08-17 16:43:03.1190",9620915,EURUSD,150000,1.17448,1.17446,0.00001999999999990898,0.00001702881275109749,divisauk_1,primexm_fix44
"2018-03-01 12:55:00.1970",13281020,EURUSD,100000,1.21713,1.21715,-0.00001999999999990898,0.000016432098461059196,divisa_nz_j_2,hotspot
"2018-03-01 00:26:34.4690",13272517,EURUSD,100000,1.21845,1.21847,-0.00001999999999990898,0.000016414296852483877,divisa_nz_j_2,hotspot
"2018-03-01 00:29:00.4460",13272575,EURUSD,100000,1.21848,1.21846,0.00001999999999990898,0.00001641389271872249,divisa_nz_j_2,hotspot
"2018-03-01 00:33:37.6400",13272652,EURUSD,10000,1.2185,1.21852,-0.000020000000000131024,0.000016413623307452625,divisa_nz_j_2,hotspot
"2018-02-28 18:18:26.8790",13269608,EURUSD,100000,1.22057,1.22055,0.00001999999999990898,0.000016385786968309054,divisa_nz_j_2,hotspot
"2018-02-28 18:15:26.1010",13269583,EURUSD,100000,1.22058,1.22056,0.00001999999999990898,0.000016385652722401627,divisa_nz_j_2,hotspot
"2018-02-28 16:37:00.1840",13268198,EURUSD,10000,1.2216,1.22162,-0.00001999999999990898,0.000016371971185256205,divisa_nz_j_2,hotspot
"2018-02-27 17:43:17.3140",13248902,EURUSD,100000,1.22391,1.22393,-0.00001999999999990898,0.000016341070830297145,divisa_nz_j_2,hotspot
"2018-01-17 16:21:55.8540",12350969,EURUSD,1000,1.22405,1.22403,0.000020000000000131024,0.000016339201830097645,divisauk_1,primexm_fix44
"2018-03-16 18:28:12.0070",13605573,EURUSD,100000,1.22885,1.22883,0.00001999999999990898,0.000016275379419708653,divisa_nz_j_2,hotspot
"2018-03-16 18:15:00.2890",13605529,EURUSD,100000,1.22906,1.22908,-0.00001999999999990898,0.000016272598571191788,divisa_nz_j_2,hotspot
"2018-03-12 12:55:42.5560",13511751,EURUSD,100000,1.22973,1.22971,0.00001999999999990898,0.000016263732689215502,divisa_nz_j,fastmatch
"2018-02-26 13:59:36.0450",13224233,EURUSD,100000,1.23053,1.23055,-0.000020000000000131024,0.0000162531592079275,divisa_nz_j_2,hotspot
"2018-03-09 08:38:24.9620",13396434,EURUSD,100000,1.23055,1.23053,0.000020000000000131024,0.00001625289504703671,divisa_nz_j_2,hotspot
"2018-03-05 06:18:00.3730",13313516,EURUSD,100000,1.23126,1.23124,0.000020000000000131024,0.000016243522895351936,divisa_nz_j_2,hotspot
"2018-03-05 05:30:28.7690",13313318,EURUSD,100000,1.23201,1.23203,-0.00001999999999990898,0.00001623363446717882,divisa_nz_j_2,hotspot
"2018-03-12 18:10:23.3280",13516537,EURUSD,100000,1.233,1.23298,0.000020000000000131024,0.000016220600162312263,divisa_nz_j,fastmatch
"2018-03-08 13:55:00.5260",13381933,EURUSD,100000,1.23972,1.2397,0.00001999999999990898,0.000016132675120115012,divisa_nz_j_2,hotspot
"2018-03-09 08:30:00.2380",13396320,GBPUSD,100000,1.38149,1.38151,-0.00001999999999990898,0.000014477122527060621,divisa_nz_j,fxcm_fm
"2018-03-09 08:38:12.6840",13396433,GBPUSD,100000,1.3815,1.38148,0.00001999999999990898,0.00001447701773428084,divisa_nz_j,fxcm_fm
"2018-03-09 13:31:31.1400",13403836,GBPUSD,100000,1.3818,1.38178,0.00001999999999990898,0.000014473874656179607,divisa_nz_j_2,hotspot
"2018-03-07 18:28:57.9330",13368025,GBPUSD,100000,1.3892,1.38918,0.00001999999999990898,0.000014396775122307069,divisa_nz_j_2,hotspot
"2018-03-16 13:09:53.5120",13600355,GBPUSD,100000,1.39355,1.39357,-0.00001999999999990898,0.000014351835240866119,divisa_nz_j_2,hotspot
"2017-08-15 19:02:47.1560",9563528,NZDUSD,2000,0.7238,0.72379,0.00000999999999995449,0.000013815971262716896,divisa_m,mahi
"2017-08-15 15:35:26.9470",9561050,NZDUSD,1000,0.72384,0.72383,0.000010000000000065512,0.000013815207780815527,divisauk_1,primexm_fix44
"2017-08-15 15:53:05.3950",9561329,NZDUSD,2000,0.7241,0.72411,-0.000010000000000065512,0.000013810247203515416,divisauk_1,primexm_fix44
"2017-08-15 15:39:17.6850",9561099,AUDUSD,1000,0.78175,0.78176,-0.000010000000000065512,0.000012791813239610505,divisauk_1,primexm_fix44
"2017-08-17 16:43:03.1240",9620918,AUDUSD,17000,0.7916,0.79161,-0.000010000000000065512,0.000012632642748945822,divisauk_1,primexm_fix44
"2018-03-13 12:45:00.5970",13531208,EURGBP,100000,0.88681,0.8868,0.00000999999999995449,0.00001127637261640542,divisa_nz_j,fastmatch
"2017-08-17 16:39:49.5390",9620897,USDCHF,45000,0.9627,0.96271,-0.00000999999999995449,0.00001038745195798742,divisauk_1,primexm_fix44
"2017-08-15 15:28:11.1940",9560944,USDCHF,1000,0.97351,0.97352,-0.000010000000000065512,0.000010272108144821842,divisauk_1,primexm_fix44
"2018-03-16 18:10:13.8640",13605476,USDJPY,100000,106.083,106.084,-0.0010000000000047748,0.000009426581073355532,divisa_nz_j,fastmatch
"2018-03-16 16:03:00.2350",13604213,USDJPY,100000,106.094,106.093,0.000999999999990564,0.00000942560370982868,divisa_nz_j_2,hotspot
"2018-03-16 17:48:20.4600",13605357,USDJPY,100000,106.097,106.096,0.000999999999990564,0.000009425337191349087,divisa_nz_j_2,hotspot
"2018-03-12 20:02:05.1700",13517293,USDJPY,100000,106.368,106.367,0.000999999999990564,0.000009401323706289147,divisa_nz_j,fastmatch
"2018-03-12 08:46:00.4150",13508925,USDJPY,100000,106.499,106.498,0.000999999999990564,0.00000938975952816988,divisa_nz_j_2,hotspot
"2018-03-12 06:00:09.9590",13490562,USDJPY,100000,106.633,106.632,0.000999999999990564,0.000009377959918510817,divisa_nz_j_2,hotspot
"2018-03-12 06:00:09.9590",13490562,USDJPY,100000,106.633,106.632,0.000999999999990564,0.000009377959918510817,divisa_nz_j_2,hotspot
"2018-03-13 12:48:00.1780",13531748,USDJPY,100000,106.807,106.806,0.0010000000000047748,0.000009362682221247435,divisa_nz_j_2,hotspot
"2018-03-13 14:20:00.5720",13536290,USDJPY,100000,107.081,107.082,-0.000999999999990564,0.00000933872489041533,divisa_nz_j_2,hotspot
"2017-08-15 15:28:11.2020",9560948,USDJPY,1000,110.489,110.488,0.0010000000000047748,0.000009050674727844173,divisauk_1,primexm_fix44
"2018-03-16 11:46:00.2460",13599012,EURCHF,100000,1.17075,1.17076,-0.000010000000000065512,0.000008541533205266293,divisa_nz_j_2,hotspot
"2018-03-16 11:46:00.2460",13599012,EURCHF,100000,1.17075,1.17076,-0.000010000000000065512,0.000008541533205266293,divisa_nz_j_2,hotspot
"2018-03-16 16:10:00.9610",13604339,EURCHF,100000,1.17095,1.17094,0.000009999999999843467,0.000008540074298512719,divisa_nz_j,fastmatch
"2018-03-16 15:40:00.2850",13603752,EURCHF,100000,1.17113,1.17114,-0.000010000000000065512,0.000008538761708832932,divisa_nz_j,fastmatch
"2018-03-16 15:40:00.2850",13603752,EURCHF,100000,1.17113,1.17114,-0.000010000000000065512,0.000008538761708832932,divisa_nz_j,fastmatch
"2017-08-15 15:26:55.4660",9560921,EURUSD,1000,1.17267,1.17266,0.000010000000000065512,0.000008527548244660058,divisauk_1,primexm_fix44
"2017-08-15 15:42:46.8640",9561146,EURUSD,1000,1.1731,1.17311,-0.000010000000000065512,0.000008524422470433477,divisauk_1,primexm_fix44
"2018-03-01 13:07:00.4460",13281204,EURUSD,100000,1.21647,1.21646,0.000009999999999843467,0.000008220506876325325,divisa_nz_j_2,hotspot
"2018-03-01 12:21:22.8430",13279963,EURUSD,100000,1.21761,1.2176,0.000010000000000065512,0.000008212810341624586,divisa_nz_j_2,hotspot
"2018-02-28 23:24:00.0860",13272016,EURUSD,10000,1.21919,1.21918,0.000010000000000065512,0.000008202167012578443,divisa_nz_j_2,hotspot
"2018-03-01 08:11:00.5200",13276191,EURUSD,100000,1.2196,1.21959,0.000010000000000065512,0.000008199409642559456,divisa_nz_j_2,hotspot
"2018-02-28 16:30:33.5440",13268029,EURUSD,10000,1.22108,1.22107,0.000009999999999843467,0.00000818947161516319,divisa_nz_j_2,hotspot
"2018-02-28 10:01:42.2340",13258262,EURUSD,100000,1.2222,1.22219,0.000009999999999843467,0.00000818196694472547,divisa_nz_j_2,hotspot
"2018-02-27 15:32:00.2940",13244508,EURUSD,10000,1.22582,1.22583,-0.000010000000000065512,0.000008157804571687126,divisa_nz_j_2,hotspot
"2018-03-01 20:11:00.4460",13292676,EURUSD,18000,1.22624,1.22625,-0.000010000000000065512,0.000008155010438466786,divisa_nz_j_2,hotspot
"2018-03-02 06:29:37.9220",13296805,EURUSD,100000,1.22676,1.22675,0.000010000000000065512,0.00000815155368618598,divisa_nz_j_2,hotspot
"2018-03-16 18:33:57.6300",13605653,EURUSD,100000,1.22867,1.22868,-0.000010000000000065512,0.00000813888188046059,divisa_nz_j_2,hotspot
"2018-03-16 18:12:00.3380",13605505,EURUSD,100000,1.22917,1.22916,0.000010000000000065512,0.000008135571157826429,divisa_nz_j_2,hotspot
"2018-02-27 13:15:52.1100",13238497,EURUSD,100000,1.23015,1.23016,-0.000009999999999843467,0.000008129089948253032,divisa_nz_j_2,hotspot
"2018-03-02 12:55:59.5340",13303785,EURUSD,100000,1.23129,1.2313,-0.000010000000000065512,0.000008121563563470436,divisa_nz_j_2,hotspot
"2018-03-05 04:18:00.4220",13313147,EURUSD,100000,1.23237,1.23236,0.000010000000000065512,0.000008114446148531295,divisa_nz_j_2,hotspot
"2018-03-13 05:14:47.0850",13519887,EURUSD,100000,1.23281,1.23282,-0.000010000000000065512,0.000008111550036149539,divisa_nz_j_2,hotspot
"2018-03-05 19:25:23.7230",13326863,EURUSD,100000,1.23332,1.23333,-0.000010000000000065512,0.000008108195764331652,divisa_nz_j_2,hotspot
"2018-03-13 10:47:00.5150",13526293,EURUSD,100000,1.23406,1.23407,-0.000010000000000065512,0.000008103333711541993,divisa_nz_j_2,hotspot
"2018-03-06 05:42:00.4400",13330184,EURUSD,100000,1.23486,1.23485,0.000010000000000065512,0.00000809808399338023,divisa_nz_j_2,hotspot
"2018-03-07 18:24:16.4290",13367991,EURUSD,100000,1.24039,1.2404,-0.000009999999999843467,0.000008061980506004938,divisa_nz_j_2,hotspot
"2018-03-07 23:54:25.6410",13370176,EURUSD,100000,1.24144,1.24143,0.000010000000000065512,0.000008055161747700664,divisa_nz_j,fxcm_fm
"2017-08-15 17:19:27.3570",9562668,USDCAD,1000,1.27484,1.27483,0.000010000000000065512,0.000007844121615312911,divisauk_4,primexm_fix44
"2017-08-15 15:26:55.4900",9560926,USDCAD,1000,1.27582,1.27583,-0.000010000000000065512,0.000007838096283226092,divisa_m,mahi
"2017-08-15 15:34:22.3840",9561038,GBPUSD,1000,1.28571,1.2857,0.000009999999999843467,0.000007777803703668376,divisauk_4,primexm_fix44
"2017-08-15 15:42:46.8660",9561147,GBPUSD,1000,1.28632,1.28631,0.000009999999999843467,0.000007774115305556524,divisauk_1,primexm_fix44
"2017-08-15 19:02:47.1430",9563525,GBPUSD,1000,1.2865,1.28649,0.000010000000000065512,0.000007773027594298882,divisauk_4,primexm_fix44
"2017-08-15 17:19:02.1290",9562647,GBPUSD,4000,1.28709,1.2871,-0.000009999999999843467,0.000007769464450693787,divisa_m,mahi
